Data;Hora;TI;TR;TA;ValorPID;
2022/09/4;18:53:18;38.88;27.00;40.00;-100.00
2022/09/4;18:53:18;38.88;27.00;40.00;-100.00
2022/09/4;18:53:18;38.62;27.00;40.00;-100.00
2022/09/4;18:53:18;38.62;27.00;40.00;-100.00
2022/09/4;18:53:18;38.31;27.00;40.00;-100.00
2022/09/4;18:53:18;38.06;27.00;40.00;-100.00
2022/09/4;18:53:18;38.06;27.00;40.00;-100.00
2022/09/4;18:53:18;37.75;27.00;40.00;-100.00
2022/09/4;18:53:18;37.75;27.00;40.00;-100.00
2022/09/4;18:53:18;37.44;27.00;40.00;-100.00
2022/09/4;18:53:18;37.12;27.00;40.00;-100.00
2022/09/4;18:53:18;37.12;27.00;40.00;-100.00
2022/09/4;18:53:18;36.88;27.00;40.00;-100.00
2022/09/4;18:53:18;36.88;27.00;40.00;-100.00
2022/09/4;18:53:18;36.56;27.00;40.00;-100.00
2022/09/4;18:53:18;36.31;27.00;40.00;-100.00
2022/09/4;18:53:18;36.31;27.00;40.00;-100.00
2022/09/4;18:53:18;36.06;27.00;40.00;-100.00
2022/09/4;18:53:18;35.81;27.00;40.00;-100.00
2022/09/4;18:53:18;35.81;27.00;40.00;-100.00
2022/09/4;18:53:18;35.50;27.00;40.00;-100.00
2022/09/4;18:53:18;35.50;27.00;40.00;-100.00
2022/09/4;18:53:18;35.31;27.00;40.00;-100.00
2022/09/4;18:53:18;35.00;27.00;40.00;-100.00
2022/09/4;18:53:18;35.00;27.00;40.00;-100.00
2022/09/4;18:53:18;34.75;27.00;40.00;-100.00
2022/09/4;18:53:18;34.75;27.00;40.00;-100.00
2022/09/4;18:53:18;34.50;27.00;40.00;-100.00
2022/09/4;18:53:18;34.25;27.00;40.00;-100.00
2022/09/4;18:53:18;34.25;27.00;40.00;-100.00
2022/09/4;18:53:18;34.06;27.00;40.00;-100.00
2022/09/4;18:53:18;34.06;27.00;40.00;-100.00
2022/09/4;18:53:18;33.88;27.00;40.00;-100.00
2022/09/4;18:53:18;33.62;27.00;40.00;-100.00
2022/09/4;18:53:18;33.62;27.00;40.00;-100.00
2022/09/4;18:53:18;33.44;27.00;40.00;-100.00
2022/09/4;18:53:18;33.44;27.00;40.00;-100.00
2022/09/4;18:53:18;33.19;27.00;40.00;-100.00
2022/09/4;18:53:18;33.00;27.00;40.00;-100.00
2022/09/4;18:53:18;33.00;27.00;40.00;-100.00
2022/09/4;18:53:18;32.81;27.00;40.00;-100.00
2022/09/4;18:53:18;32.62;27.00;40.00;-100.00
2022/09/4;18:53:18;32.62;27.00;40.00;-100.00
2022/09/4;18:53:18;32.44;27.00;40.00;-100.00
2022/09/4;18:53:18;32.44;27.00;40.00;-100.00
2022/09/4;18:53:18;32.25;27.00;40.00;-100.00
2022/09/4;18:53:18;32.12;27.00;40.00;-100.00
2022/09/4;18:53:18;32.12;27.00;40.00;-100.00
2022/09/4;18:53:18;31.88;27.00;40.00;-66.25
2022/09/4;18:53:18;31.88;27.00;40.00;-100.00
2022/09/4;18:53:18;31.75;27.00;40.00;-100.00
2022/09/4;18:53:18;31.56;27.00;40.00;-81.88
2022/09/4;18:53:18;31.56;27.00;40.00;-100.00
2022/09/4;18:53:18;31.50;27.00;40.00;-100.00
2022/09/4;18:53:18;31.50;27.00;40.00;-100.00
2022/09/4;18:53:18;31.31;27.00;40.00;-74.38
2022/09/4;18:53:18;31.12;27.00;40.00;-68.75
2022/09/4;18:53:18;31.12;27.00;40.00;-100.00
2022/09/4;18:53:18;31.00;27.00;40.00;-90.00
2022/09/4;18:53:18;30.88;27.00;40.00;-86.25
2022/09/4;18:53:18;30.88;27.00;40.00;-100.00
2022/09/4;18:53:18;30.81;27.00;40.00;-100.00
2022/09/4;18:53:18;30.81;27.00;40.00;-100.00
2022/09/4;18:53:18;30.62;27.00;40.00;-53.75
2022/09/4;18:53:18;30.50;27.00;40.00;-75.00
2022/09/4;18:53:18;30.50;27.00;40.00;-100.00
2022/09/4;18:53:18;30.44;27.00;40.00;-98.12
2022/09/4;18:53:18;30.44;27.00;40.00;-100.00
2022/09/4;18:53:18;30.31;27.00;40.00;-69.38
2022/09/4;18:53:18;30.19;27.00;40.00;-65.62
2022/09/4;18:53:18;30.19;27.00;40.00;-100.00
2022/09/4;18:53:18;30.06;27.00;40.00;-61.88
2022/09/4;18:53:18;30.06;27.00;40.00;-100.00
2022/09/4;18:53:18;29.94;27.00;40.00;-58.12
2022/09/4;18:53:18;29.88;27.00;40.00;-81.25
2022/09/4;18:53:18;29.88;27.00;40.00;-100.00
2022/09/4;18:53:18;29.75;27.00;40.00;-52.50
2022/09/4;18:53:18;29.75;27.00;40.00;-100.00
2022/09/4;18:53:18;29.69;27.00;40.00;-75.62
2022/09/4;18:53:18;29.56;27.00;40.00;-46.88
2022/09/4;18:53:18;29.56;27.00;40.00;-96.88
2022/09/4;18:53:18;29.44;27.00;40.00;-43.12
